Outcome,Dismissal,Innings,HostCountry,InnBalls,BatTeam,TeamWkts,TeamScore,TeamLead,Batter,BatScore,BatBalls,BatAvg,BatSR,BatArm,BowlTeam,Bowler,BowlBalls,BowlRuns,BowlWkts,BowlAvg,BowlSR,BowlType,SpellBalls,SpellRuns,SpellWkts,TossWin,TossElect,BatTeamTotalRuns,BatTeamTotalWkts,BowlTeamTotalRuns,BowlTeamTotalWkts,Commentary,InnsBalls
0,no,2,AUS,249,AUS,4,117,-27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full, but wide outside off. Spinning away from Head, and he uses the bat to guide a soft shot towards the off side. Drinks",249
0,no,2,AUS,250,AUS,4,117,-27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, length ball, just wide outside off, and he opts to shoulder his arms",250
0,no,2,AUS,251,AUS,4,117,-27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, full just outside off, and he takes a big stride forward to block with the straight bat. Ball rolls away to mid off",251
0,no,2,AUS,252,AUS,4,117,-27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, full on middle, and tapped off his toes to short midwicket. Gently played, and the ball dribbles into the fielder's hands",252
0,no,2,AUS,253,AUS,4,117,-27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, length ball, wide outside off, and he shoulders his arms",253
1,no,2,AUS,254,AUS,4,117,-27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, 1 run, full just outside off, and he check-drives to cover for a quick single",254
1w,no,2,AUS,255,AUS,4,118,-26,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Head, 1 wide, back of a length on leg stump, and that sends Head ducking, but the umpire thinks it was way too short. Calls it a wide",255
1,no,2,AUS,256,AUS,4,119,-25,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Head, 1 run, length ball on middle stump, and whipped away - off his hips - to deep backward square",256
1lb,no,2,AUS,257,AUS,4,120,-24,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 leg bye, full on middle, but drifting down leg. Head manages to get a feather-touch to this, and the ball rolls away to short fine leg",257
0,no,2,AUS,258,AUS,4,121,-23,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, length ball on leg stump, and nudged away to square leg",258
0,no,2,AUS,259,AUS,4,121,-23,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, full on leg stump, and Labuschagne takes a big stride forward to fend towards the leg side",259
1,no,2,AUS,260,AUS,4,121,-23,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, length ball on leg stump, and whipped off the back foot to deep midwicket. Man there",260
1,no,2,AUS,261,AUS,4,122,-22,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 run, full on off, and he gets inside the ball's line, before driving through the on-side to midwicket",261
3,no,2,AUS,262,AUS,4,123,-21,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 3 runs, length ball on middle, and he backs away to make some room, before punching past the bowler's left. Mid-off gives it a chase",262
0,no,2,AUS,263,AUS,4,126,-18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, length ball, just wide outside off, and flying over off stump as Labuschagne shoulders his arms",263
0,no,2,AUS,264,AUS,4,126,-18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, big appeal for lbw, but not given! Length ball on off stump that stays low and Labuschagne shoulders his arms expecting the ball to go past his pads, but the ball comes in and hits his front pad. Always dangerous with no shot offered, but it's the extra bounce that saves him",264
0,no,2,AUS,265,AUS,4,126,-18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, full on off, and he opts to use his bat this time. Defended back to Kumara",265
0,no,2,AUS,266,AUS,4,126,-18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, length ball, wide outside off stump, and left alone by Marnus",266
0,no,2,AUS,267,AUS,4,126,-18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, full, just outside off stump, and pushed away to cover with soft hands. They choose not to run",267
0,no,2,AUS,268,AUS,4,126,-18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, full just outside off stump, and he drives through the ball's line, past Kumara's left. But stopped by mid off",268
3,no,2,AUS,269,AUS,4,126,-18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 3 runs, half-tracker outside off stump, and Head prods forward before rocking back. Slaps it through the covers thereafter, and the fielder in the deep must run around the boundary",269
2,no,2,AUS,270,AUS,4,129,-15,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 2 runs, full on off, and he shuffles across the stumps, before paddling an effective sweep to fine leg",270
0,no,2,AUS,271,AUS,4,131,-13,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, length ball on off, and turning inwards. Looks to punch, but inside-edged right onto his body",271
4,no,2,AUS,272,AUS,4,131,-13,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, FOUR runs, full on middle, and that's been swept hard behind squrare! No stopping that. First 50 partnership of the Test",272
0,no,2,AUS,273,AUS,4,135,-9,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, full just outside off stump, and worked off his toes to midwicket",273
1,no,2,AUS,274,AUS,4,135,-9,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full on leg stump, and he taps it to midwicket's right for a quick single. Double-digit over!",274
0,no,2,AUS,275,AUS,4,136,-8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, back of a length just outside off, forcing Marnus to duck swiftly under the line of the ball",275
0,no,2,AUS,276,AUS,4,136,-8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, full just outside off stump, and he presses forward to block with the bat's straight face",276
0,no,2,AUS,277,AUS,4,136,-8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, no run, length ball, wide outside off stump, and cut square to the fielder at point. Stopped by Roshen",277
1,no,2,AUS,278,AUS,4,136,-8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Labuschagne, 1 run, length ball, just outside off stump, and he defends off the back foot. Ball takes the outside edge and rolls down to third man for one",278
0,no,2,AUS,279,AUS,4,137,-7,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Head, no run, length ball on middle, and he tiptoes to defend off the back foot. Soft hands ensure the ball falls near his toes",279
1,no,2,AUS,280,AUS,4,137,-7,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Kumara to Head, 1 run, length ball outside off, and moving slightly away too. Head sticks his bat out and manages to steer a fine shot to third man, past gully",280
1,no,2,AUS,281,AUS,4,138,-6,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 run, full just outside off, and tapped away from his body to cover for a single",281
1,no,2,AUS,282,AUS,4,139,-5,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full on middle, and he shovels a straight drive down to long on for one",282
0,no,2,AUS,283,AUS,4,140,-4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, length ball just outside off, and he presses forward to block to the bowler",283
0,no,2,AUS,284,AUS,4,140,-4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full outside off, and he skips down the wicket to drive. Mistimed to cover",284
0,no,2,AUS,285,AUS,4,140,-4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, full just outside off, and he takes a big stride forward to defend",285
0,no,2,AUS,286,AUS,4,140,-4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, ",286
1nb,no,2,AUS,287,AUS,4,140,-4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, 1 no ball, full on middle, and he covers his off stump, before defending to mid on. But Lakmal's overstepped again. The fourth of the Test for Sri Lanka",287
0,no,2,AUS,288,AUS,4,141,-3,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, length ball just outside off stump, and Marnus covers his off stump before shouldering his arms. Some late movement into the batsman as it whizzes over the top of off stump",288
0,no,2,AUS,289,AUS,4,141,-3,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, full outside off, and jagging away from Marnus this time. He gets to the pitch of the ball, before opting to let it go",289
3,no,2,AUS,290,AUS,4,141,-3,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, 3 runs, full on off, and he drives through the leg side. Kumara - at midwicket - gives the ball a chase, and manages to pull it back",290
3,no,2,AUS,291,AUS,4,144,0,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, 3 runs, full on middle, and the clip off his pads past midwicket gives Australia the lead!",291
1,no,2,AUS,292,AUS,4,147,3,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, 1 run, full just outside off, and he taps to cover with soft hands for a quick single.",292
0,no,2,AUS,293,AUS,4,148,4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, length ball outside off, but too close to his body for the cut. Spliced to point",293
0,no,2,AUS,294,AUS,4,148,4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, off break outside off, 84kph, he presses forward and defends back to the bowler",294
0,no,2,AUS,295,AUS,4,148,4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, full on middle, he drives firmly back to the bowler",295
1,no,2,AUS,296,AUS,4,148,4,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, tossed up, he skips out and drives nicely straight of mid off, Lakmal makes a diving stop but they run one as it bounces off his hand towards mid on",296
0,no,2,AUS,297,AUS,4,149,5,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, fuller on off, he pushes slowly back to the bowler",297
2,no,2,AUS,298,AUS,4,149,5,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 2 runs, drifting down leg, he paddle sweeps fine of short fine leg with control, they get a couple",298
0,no,2,AUS,299,AUS,4,151,7,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, looped up on off, 81kph, he skips down to the pitch and defends",299
0,no,2,AUS,300,AUS,4,151,7,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, no run, off break, on leg, he is taken on the pad and it rolls away",300
1,no,2,AUS,301,AUS,4,151,7,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Labuschagne, 1 run, shorter on leg, he's back and tucking this past short leg for a single",301
0,no,2,AUS,302,AUS,4,152,8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, beaten! 83kph, outside off, a hint of turn away, he prods at it and misses on the front foot",302
0,no,2,AUS,303,AUS,4,152,8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, shorter length, he is back and punching back to the bowler",303
0,no,2,AUS,304,AUS,4,152,8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, pushed through, 84kph, on off, he's back and defending",304
0,no,2,AUS,305,AUS,4,152,8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, 93kph, fired fast wide of off, he leaves this alone",305
0,no,2,AUS,306,AUS,4,152,8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, shorter wide of off, he's back and cutting straight to backward point",306
4,no,2,AUS,307,AUS,4,152,8,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, FOUR runs, he sweeps firmly past short fine and away to the rope! This was full on leg, he hammers this firmly behind square and past the man defending one and he gets a boundary",307
2,no,2,AUS,308,AUS,4,156,12,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 2 runs, shorter length, he's back and punching neatly through cover, good stroke to pick up two more",308
1,no,2,AUS,309,AUS,4,158,14,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, shorter on leg, he turns this past leg slip and short fine is deeper now so they pinch a single",309
0,no,2,AUS,310,AUS,4,159,15,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, quicker and flatter on off, 83kph, he defends from the crease with firm hands",310
0,no,2,AUS,311,AUS,4,159,15,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, tossed up and turning away, he leaves this alone outside off",311
0,no,2,AUS,312,AUS,4,159,15,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, 127kph, good length and a lot of swing, it shapes well wide of off and is left alone",312
3,no,2,AUS,313,AUS,4,159,15,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, 3 runs, 129kph, full and swinging away, he leans out and plays a quality cover drive placing this past cover, it doesn't go all the way as the outfield is a touch slow",313
1,no,2,AUS,314,AUS,4,162,18,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, 1 run, dropped by Dickwella! Superb delivery not rewarded! Good length, angling in and seaming away a touch, he is squared up defending, gets a healthy edge, Dickwella dives late and full stretch to his left and drops it with the one hand!",314
0,no,2,AUS,315,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, good length wide of off he leaves",315
0,no,2,AUS,316,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, back of a length wide of off, he leaves this alone again",316
0,no,2,AUS,317,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, good length wide of off, he shoulders arms",317
0,no,2,AUS,318,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, tossed up, 85kph, on off, he defends on the front foot",318
0,no,2,AUS,319,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, 84kph, good length, on off, he stretches out to defend",319
0,no,2,AUS,320,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, fuller and pushed through outside off, he is striding out to defend",320
0,no,2,AUS,321,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, drifting into off, he goes back to a fuller length to defend",321
0,no,2,AUS,322,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, shorter length, wide of off, he cuts firmly straight to cover-point",322
0,no,2,AUS,323,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, fuller on off, he pushes firmly back to the bowler",323
0,no,2,AUS,324,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, good length, wide of off, he is happy to leave",324
0,no,2,AUS,325,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, 132kph, fuller out-swinger, he is leaving on the front foot this time",325
0,no,2,AUS,326,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, 132kph, fuller out-swinger again, nice shape but too wide and he leaves once more",326
1,no,2,AUS,327,AUS,4,163,19,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, 1 run, 133kph, fuller on middle and leg, no swing, he pushes neatly wide of mid on and goes with the stroke for a single",327
0,no,2,AUS,328,AUS,4,164,20,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, back of a length, angled into off, he defends from the crease",328
0,no,2,AUS,329,AUS,4,164,20,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, 129kph, fuller and hinting to shape in, he pushes off the thick inside half of the bat to square leg",329
3,no,2,AUS,330,AUS,4,164,20,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 3 runs, shorter outside off, he's back decisively and giving room to punch very well through the gap at cover for another three",330
0,no,2,AUS,331,AUS,4,167,23,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, 84kph, good length and a bit of turn on off, he's back and defending to short leg",331
3,no,2,AUS,332,AUS,4,167,23,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 3 runs, advances to the pitch and drives nicely straight of mid on, well timed, long chase for Lakmal and he just hauls it in",332
1,no,2,AUS,333,AUS,4,170,26,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, shorter on the hip, he pulls easily past leg slip to the man at deep backward square",333
0,no,2,AUS,334,AUS,4,171,27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, shorter outside off, he cuts hard to backward point and Chameera makes an outstanding diving save to prevent runs",334
0,no,2,AUS,335,AUS,4,171,27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, tossed up, he skips out and defends with bat and pad together. There's an ambitious appeal for LBW that doesn't warrant any acknowledgement from the umpire",335
0,no,2,AUS,336,AUS,4,171,27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, no run, good length wide of off, he's not interesting in playing and lets it go",336
1,no,2,AUS,337,AUS,4,171,27,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Labuschagne, 1 run, good length angled into leg stump, he clips this easily on the front foot to the gap at midwicket for a single",337
0,no,2,AUS,338,AUS,4,172,28,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, good length, angled into off, he defends on the front foot",338
4,no,2,AUS,339,AUS,4,172,28,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, FOUR runs, cracking drive punched straight of mid off! The man was quite wide. It was over-pitched and he just punched this through the line and timed it beautifully to beat the diving Chameera",339
0,no,2,AUS,340,AUS,4,176,32,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, back of a length on off, he's back and defending towards midwicket",340
0,no,2,AUS,341,AUS,4,176,32,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Lakmal to Head, no run, good length, fourth stump line, he shuffles back and across and defends, dead batting it into the off side",341
1,no,2,AUS,342,AUS,4,176,32,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, full pitching outside leg, he sweeps easily to deep backward square",342
0,no,2,AUS,343,AUS,4,177,33,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, shorter outside off, he's back and punching firmly to cover",343
0,no,2,AUS,344,AUS,4,177,33,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, tossed up, 84kph, he skips out and defends back to the bowler",344
0,no,2,AUS,345,AUS,4,177,33,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, fuller, drifting in, he reaches out and defends on the front foot",345
1,no,2,AUS,346,AUS,4,177,33,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 run, shorter length, he's back and punching to mid off who is quite deep and they get a quick single without much risk",346
2,no,2,AUS,347,AUS,4,178,34,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 2 runs, full outside leg stump again, he sweeps finer this time and they get two as the man comes around",347
0,no,2,AUS,348,AUS,4,180,36,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, angled in towards off, he gets a little inside edge onto the inside thigh",348
0,no,2,AUS,349,AUS,4,180,36,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, 131kph, good length fifth stump line, he defends off the back foot to mid off",349
4,no,2,AUS,350,AUS,4,180,36,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, FOUR runs, short and wide and he places a cut shot behind point! Well controlled and placed it perfectly! 100 partnership up for these two",350
0,no,2,AUS,351,AUS,4,184,40,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, no run, fuller outside off, he drives firmly back to the bowler",351
3,no,2,AUS,352,AUS,4,184,40,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, 3 runs, fuller outside off, he flicks the hands through a square drive on the front foot and picks th gap forward of point! It goes all the way to the rope, Kumara never gives up and the chase but he might be touching the rope with his leg as he pulled it back. No. He's done well. Another three",352
0,no,2,AUS,353,AUS,4,187,43,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, good length outside off, he tries to drive on the up but mistimes to mid off",353
1,no,2,AUS,354,AUS,4,187,43,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, 1 run, fuller on middle, he turns this against the spin on the front foot to the gap at midwicket",354
4,no,2,AUS,355,AUS,4,188,44,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, FOUR runs, shorter on off, he backs away and cuts firmly through cover-point and times this well enough to reach the rope! A maiden Test 50 for Labuschagne. Warm applause from his home crowd",355
0,no,2,AUS,356,AUS,4,192,48,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, off break darted into leg, he tries to sweep, is hit on the pad but it's sliding down",356
0,no,2,AUS,357,AUS,4,192,48,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, no run, tossed up outside off, he pushes firmly back to the bowler",357
1,no,2,AUS,358,AUS,4,192,48,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Labuschagne, 1 run, he sweeps this from off middle, plays it well to the man at deep backward square",358
0,no,2,AUS,359,AUS,4,193,49,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Perera to Head, no run, tossed up on off, he skips down and pushes back to the bowler",359
0,no,2,AUS,360,AUS,4,193,49,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, back of a length, 136kph on off, he defends standing tall on the crease line",360
0,no,2,AUS,361,AUS,4,193,49,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, 136kph, good length on the top of off, he defends on the front foot to mid on",361
0,no,2,AUS,362,AUS,4,193,49,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, wide of the crease, angled into middle and off, he clips this to midwicket",362
1,no,2,AUS,363,AUS,4,193,49,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, 1 run, 137kph, short ball outside off, he mistimes it in the air but it lands well short of the man in the deep. Wasn't in total control there",363
1,no,2,AUS,364,AUS,4,194,50,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Head, 1 run, back of a length, 136kph, outside off, he punches off the back foot wide of mid off",364
0,no,2,AUS,365,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, 137kph, bouncer, he sways under it easily",365
0,no,2,AUS,366,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, tossed up, on off, he reaches out and defends to short leg",366
0,no,2,AUS,367,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, shorter length on off, he stands up and defends on the back foot",367
0,no,2,AUS,368,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, quicker and some turn, Head jabs at it and gets a thick edge that runs to backward point",368
0,no,2,AUS,369,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, tossed up wider and slower, he leaves this alone",369
0,no,2,AUS,370,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, 85kph, good length on off, he's back and punching back to the bowler",370
0,no,2,AUS,371,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, he skips down to a fuller ball and gets an inside edge onto pad",371
0,no,2,AUS,372,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, good length wide of off, he pushes off the back foot to point",372
0,no,2,AUS,373,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, back of a length, wide of off, it rears from a length and beats the outside edge as he is squared up!",373
0,no,2,AUS,374,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, 132kph, back of a length on off, he defends from the back foot",374
0,no,2,AUS,375,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, 135kph, bouncer, outside off, he sways under it very easily",375
0,no,2,AUS,376,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, 136kph, good length, hint of seam away, he gets a thick outside edge poking forward that flies to point",376
0,no,2,AUS,377,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"Chameera to Labuschagne, no run, back of a length on middle and off, he turns this to square leg",377
0,no,2,AUS,378,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full just outside off stump, and defended",378
0,no,2,AUS,379,AUS,4,195,51,,,,,,,SRL,,,,,,,,,,,SRL,bat,323,10,283,20,"de Silva to Head, no run, full outside off, and turning away. He looks to drive, but mistimes to mid off",379
