outcome,innings,team_wkts,team_score,team_lead,bat_score,bat_balls,bat_avg,bat_arm,bowl_balls,bowl_runs,bowl_wkts,bowl_avg,bowl_type
0,1,5,207,207,12,45,40.67,0,18,14,0,33.45,2
0,1,5,207,207,12,46,40.67,0,19,14,0,33.45,2
0,1,5,207,207,12,47,40.67,0,20,14,0,33.45,2
0,1,5,207,207,12,48,40.67,0,21,14,0,33.45,2
2b,1,5,207,207,12,49,40.67,0,22,14,0,33.45,2
0,1,5,209,209,12,50,40.67,0,23,14,0,33.45,2
2,1,5,209,209,6,26,73.0,0,6,1,0,-,5
0,1,5,211,211,8,27,73.0,0,7,3,0,-,5
0,1,5,211,211,8,28,73.0,0,8,3,0,-,5
0,1,5,211,211,8,29,73.0,0,9,3,0,-,5
6,1,5,211,211,8,30,73.0,0,10,3,0,-,5
0,1,5,217,217,14,31,73.0,0,11,9,0,-,5
0,1,5,217,217,12,51,40.67,0,24,14,0,33.45,2
2,1,5,217,217,12,52,40.67,0,25,14,0,33.45,2
0,1,5,219,219,14,53,40.67,0,26,16,0,33.45,2
0,1,5,219,219,14,54,40.67,0,27,16,0,33.45,2
0,1,5,219,219,14,55,40.67,0,28,16,0,33.45,2
0,1,5,219,219,14,56,40.67,0,29,16,0,33.45,2
1,1,5,219,219,14,32,73.0,0,12,9,0,-,5
1,1,5,220,220,14,57,40.67,0,13,10,0,-,5
2,1,5,221,221,15,33,73.0,0,14,11,0,-,5
0,1,5,223,223,17,34,73.0,0,15,13,0,-,5
0,1,5,223,223,17,35,73.0,0,16,13,0,-,5
0,1,5,223,223,17,36,73.0,0,17,13,0,-,5
0,1,5,223,223,15,58,40.67,0,30,16,0,33.45,2
1,1,5,223,223,15,59,40.67,0,31,16,0,33.45,2
0,1,5,224,224,17,37,73.0,0,32,17,0,33.45,2
0,1,5,224,224,17,38,73.0,0,33,17,0,33.45,2
0,1,5,224,224,17,39,73.0,0,34,17,0,33.45,2
0,1,5,224,224,17,40,73.0,0,35,17,0,33.45,2
0,1,5,224,224,16,60,40.67,0,102,39,2,28.77,2
0,1,5,224,224,16,61,40.67,0,103,39,2,28.77,2
0,1,5,224,224,16,62,40.67,0,104,39,2,28.77,2
0,1,5,224,224,16,63,40.67,0,105,39,2,28.77,2
0,1,5,224,224,16,64,40.67,0,106,39,2,28.77,2
0,1,5,224,224,16,65,40.67,0,107,39,2,28.77,2
0,1,5,224,224,17,41,73.0,0,36,17,0,33.45,2
0,1,5,224,224,17,42,73.0,0,37,17,0,33.45,2
0,1,5,224,224,17,43,73.0,0,38,17,0,33.45,2
0,1,5,224,224,17,44,73.0,0,39,17,0,33.45,2
0,1,5,224,224,17,45,73.0,0,40,17,0,33.45,2
0,1,5,224,224,17,46,73.0,0,41,17,0,33.45,2
0,1,5,224,224,16,66,40.67,0,108,39,2,28.77,2
2,1,5,224,224,16,67,40.67,0,109,39,2,28.77,2
0,1,5,226,226,18,68,40.67,0,110,41,2,28.77,2
0,1,5,226,226,18,69,40.67,0,111,41,2,28.77,2
0,1,5,226,226,18,70,40.67,0,112,41,2,28.77,2
4,1,5,226,226,18,71,40.67,0,113,41,2,28.77,2
0,1,5,230,230,17,47,73.0,0,102,39,0,27.29,3
1b,1,5,230,230,17,48,73.0,0,103,39,0,27.29,3
0,1,5,231,231,22,72,40.67,0,104,39,0,27.29,3
0,1,5,231,231,22,73,40.67,0,105,39,0,27.29,3
1,1,5,231,231,22,74,40.67,0,106,39,0,27.29,3
0,1,5,232,232,17,49,73.0,0,107,40,0,27.29,3
0,1,5,232,232,23,75,40.67,0,114,45,2,28.77,2
0,1,5,232,232,23,76,40.67,0,115,45,2,28.77,2
1,1,5,232,232,23,77,40.67,0,116,45,2,28.77,2
0,1,5,233,233,17,50,73.0,0,117,46,2,28.77,2
0,1,5,233,233,17,51,73.0,0,118,46,2,28.77,2
1,1,5,233,233,17,52,73.0,0,119,46,2,28.77,2
2,1,5,234,234,18,53,73.0,0,108,40,0,27.29,3
0,1,5,236,236,20,54,73.0,0,109,42,0,27.29,3
0,1,5,236,236,20,55,73.0,0,110,42,0,27.29,3
1,1,5,236,236,20,56,73.0,0,111,42,0,27.29,3
0,1,5,237,237,24,78,40.67,0,112,43,0,27.29,3
0,1,5,237,237,24,79,40.67,0,113,43,0,27.29,3
1,1,5,237,237,21,57,73.0,0,120,47,2,28.77,2
0,1,5,238,238,24,80,40.67,0,121,48,2,28.77,2
1,1,5,238,238,24,81,40.67,0,122,48,2,28.77,2
0,1,5,239,239,22,58,73.0,0,123,49,2,28.77,2
0,1,5,239,239,22,59,73.0,0,124,49,2,28.77,2
1,1,5,239,239,22,60,73.0,0,125,49,2,28.77,2
0,1,5,240,240,23,61,73.0,0,114,43,0,27.29,3
1lb,1,5,240,240,23,62,73.0,0,115,43,0,27.29,3
0,1,5,241,241,25,82,40.67,0,116,43,0,27.29,3
0,1,5,241,241,25,83,40.67,0,117,43,0,27.29,3
0,1,5,241,241,25,84,40.67,0,118,43,0,27.29,3
0,1,5,241,241,25,85,40.67,0,119,43,0,27.29,3
0,1,5,241,241,23,63,73.0,0,108,51,2,30.96,2
0,1,5,241,241,23,64,73.0,0,109,51,2,30.96,2
0,1,5,241,241,23,65,73.0,0,110,51,2,30.96,2
1,1,5,241,241,23,66,73.0,0,111,51,2,30.96,2
1,1,5,242,242,25,86,40.67,0,112,52,2,30.96,2
0,1,5,243,243,24,67,73.0,0,113,53,2,30.96,2
1,1,5,243,243,26,87,40.67,0,84,46,1,31.37,7
0,1,5,244,244,24,68,73.0,0,85,47,1,31.37,7
0,1,5,244,244,24,69,73.0,0,86,47,1,31.37,7
1,1,5,244,244,24,70,73.0,0,87,47,1,31.37,7
0,1,5,245,245,27,88,40.67,0,88,48,1,31.37,7
0,1,5,245,245,27,89,40.67,0,89,48,1,31.37,7
1,1,5,245,245,25,71,73.0,0,114,53,2,30.96,2
0,1,5,246,246,27,90,40.67,0,115,54,2,30.96,2
0,1,5,246,246,27,91,40.67,0,116,54,2,30.96,2
0,1,5,246,246,27,92,40.67,0,117,54,2,30.96,2
0,1,5,246,246,27,93,40.67,0,118,54,2,30.96,2
1,1,5,246,246,27,94,40.67,0,119,54,2,30.96,2
0,1,5,247,247,28,95,40.67,0,90,48,1,31.37,7
0,1,5,247,247,28,96,40.67,0,91,48,1,31.37,7
0,1,5,247,247,28,97,40.67,0,92,48,1,31.37,7
1,1,5,247,247,28,98,40.67,0,93,48,1,31.37,7
0,1,5,248,248,26,72,73.0,0,94,49,1,31.37,7
0,1,5,248,248,26,73,73.0,0,95,49,1,31.37,7
0,1,5,248,248,29,99,40.67,0,120,55,2,30.96,2
0,1,5,248,248,29,100,40.67,0,121,55,2,30.96,2
0,1,5,248,248,29,101,40.67,0,122,55,2,30.96,2
0,1,5,248,248,29,102,40.67,0,123,55,2,30.96,2
0,1,5,248,248,29,103,40.67,0,124,55,2,30.96,2
0,1,5,248,248,29,104,40.67,0,125,55,2,30.96,2
0,1,5,248,248,26,74,73.0,0,96,49,1,31.37,7
0,1,5,248,248,26,75,73.0,0,97,49,1,31.37,7
0,1,5,248,248,26,76,73.0,0,98,49,1,31.37,7
0,1,5,248,248,26,77,73.0,0,99,49,1,31.37,7
0,1,5,248,248,26,78,73.0,0,100,49,1,31.37,7
0,1,5,248,248,26,79,73.0,0,101,49,1,31.37,7
0,1,5,248,248,29,105,40.67,0,126,55,2,30.96,2
0,1,5,248,248,29,106,40.67,0,127,55,2,30.96,2
0,1,5,248,248,29,107,40.67,0,128,55,2,30.96,2
0,1,5,248,248,29,108,40.67,0,129,55,2,30.96,2
0,1,5,248,248,29,109,40.67,0,130,55,2,30.96,2
0,1,5,248,248,29,110,40.67,0,131,55,2,30.96,2
0,1,5,248,248,26,80,73.0,0,102,49,1,31.37,7
1,1,5,248,248,26,81,73.0,0,103,49,1,31.37,7
0,1,5,249,249,29,111,40.67,0,104,50,1,31.37,7
4,1,5,249,249,29,112,40.67,0,105,50,1,31.37,7
0,1,5,253,253,33,113,40.67,0,106,54,1,31.37,7
0,1,5,253,253,33,114,40.67,0,107,54,1,31.37,7
0,1,5,253,253,27,82,73.0,0,132,55,2,30.96,2
1,1,5,253,253,27,83,73.0,0,133,55,2,30.96,2
0,1,5,254,254,33,115,40.67,0,134,56,2,30.96,2
0,1,5,254,254,33,116,40.67,0,135,56,2,30.96,2
0,1,5,254,254,33,117,40.67,0,136,56,2,30.96,2
0,1,5,254,254,33,118,40.67,0,137,56,2,30.96,2
0,1,5,254,254,28,84,73.0,0,108,54,1,31.37,7
1,1,5,254,254,28,85,73.0,0,109,54,1,31.37,7
0,1,5,255,255,33,119,40.67,0,110,55,1,31.37,7
0,1,5,255,255,33,120,40.67,0,111,55,1,31.37,7
0,1,5,255,255,33,121,40.67,0,112,55,1,31.37,7
0,1,5,255,255,33,122,40.67,0,113,55,1,31.37,7
0,1,5,255,255,29,86,73.0,0,138,56,2,30.96,2
0,1,5,255,255,29,87,73.0,0,139,56,2,30.96,2
0,1,5,255,255,29,88,73.0,0,140,56,2,30.96,2
0,1,5,255,255,29,89,73.0,0,141,56,2,30.96,2
0,1,5,255,255,29,90,73.0,0,142,56,2,30.96,2
0,1,5,255,255,29,91,73.0,0,143,56,2,30.96,2
0,1,5,255,255,33,123,40.67,0,114,55,1,31.37,7
0,1,5,255,255,33,124,40.67,0,115,55,1,31.37,7
0,1,5,255,255,33,125,40.67,0,116,55,1,31.37,7
0,1,5,255,255,33,126,40.67,0,117,55,1,31.37,7
0,1,5,255,255,33,127,40.67,0,118,55,1,31.37,7
0,1,5,255,255,33,128,40.67,0,119,55,1,31.37,7
1,1,5,255,255,29,92,73.0,0,144,56,2,30.96,2
0,1,5,256,256,33,129,40.67,0,145,57,2,30.96,2
0,1,5,256,256,33,130,40.67,0,146,57,2,30.96,2
0,1,5,256,256,33,131,40.67,0,147,57,2,30.96,2
0,1,5,256,256,33,132,40.67,0,148,57,2,30.96,2
0,1,5,256,256,33,133,40.67,0,149,57,2,30.96,2
1,1,5,256,256,30,93,73.0,0,42,17,0,33.45,2
2,1,5,257,257,33,134,40.67,0,43,18,0,33.45,2
0,1,5,259,259,35,135,40.67,0,44,20,0,33.45,2
0,1,5,259,259,35,136,40.67,0,45,20,0,33.45,2
0,1,5,259,259,35,137,40.67,0,46,20,0,33.45,2
0,1,5,259,259,35,138,40.67,0,47,20,0,33.45,2
1,1,5,259,259,31,94,73.0,0,120,43,0,27.29,3
0,1,5,260,260,35,139,40.67,0,121,44,0,27.29,3
0,1,5,260,260,35,140,40.67,0,122,44,0,27.29,3
2,1,5,260,260,35,141,40.67,0,123,44,0,27.29,3
0,1,5,262,262,37,142,40.67,0,124,46,0,27.29,3
0,1,5,262,262,37,143,40.67,0,125,46,0,27.29,3
0,1,5,262,262,32,95,73.0,0,48,20,0,33.45,2
1,1,5,262,262,32,96,73.0,0,49,20,0,33.45,2
1,1,5,263,263,37,144,40.67,0,50,21,0,33.45,2
4,1,5,264,264,33,97,73.0,0,51,22,0,33.45,2
1,1,5,268,268,37,98,73.0,0,52,26,0,33.45,2
0,1,5,269,269,38,145,40.67,0,53,27,0,33.45,2
0,1,5,269,269,38,99,73.0,0,126,46,0,27.29,3
0,1,5,269,269,38,100,73.0,0,127,46,0,27.29,3
0,1,5,269,269,38,101,73.0,0,128,46,0,27.29,3
0,1,5,269,269,38,102,73.0,0,129,46,0,27.29,3
0,1,5,269,269,38,103,73.0,0,130,46,0,27.29,3
0,1,5,269,269,38,104,73.0,0,131,46,0,27.29,3
0,1,5,269,269,38,146,40.67,0,54,27,0,33.45,2
0,1,5,269,269,38,147,40.67,0,55,27,0,33.45,2
0,1,5,269,269,38,148,40.67,0,56,27,0,33.45,2
0,1,5,269,269,38,149,40.67,0,57,27,0,33.45,2
0,1,5,269,269,38,150,40.67,0,58,27,0,33.45,2
0,1,5,269,269,38,151,40.67,0,59,27,0,33.45,2
1,1,5,269,269,38,105,73.0,0,132,46,0,27.29,3
0,1,5,270,270,38,152,40.67,0,133,47,0,27.29,3
0,1,5,270,270,38,153,40.67,0,134,47,0,27.29,3
0,1,5,270,270,38,154,40.67,0,135,47,0,27.29,3
0,1,5,270,270,38,155,40.67,0,136,47,0,27.29,3
2,1,5,270,270,38,156,40.67,0,137,47,0,27.29,3
1,1,5,272,272,39,106,73.0,0,60,27,0,33.45,2
0,1,5,273,273,40,157,40.67,0,61,28,0,33.45,2
0,1,5,273,273,40,158,40.67,0,62,28,0,33.45,2
0,1,5,273,273,40,159,40.67,0,63,28,0,33.45,2
0,1,5,273,273,40,160,40.67,0,64,28,0,33.45,2
0,1,5,273,273,40,161,40.67,0,65,28,0,33.45,2
4,1,5,273,273,40,107,73.0,0,138,49,0,27.29,3
0,1,5,277,277,44,108,73.0,0,139,53,0,27.29,3
0,1,5,277,277,44,109,73.0,0,140,53,0,27.29,3
4b,1,5,277,277,44,110,73.0,0,141,53,0,27.29,3
1,1,5,281,281,44,111,73.0,0,142,53,0,27.29,3
0,1,5,282,282,40,162,40.67,0,143,54,0,27.29,3
0,1,5,282,282,45,112,73.0,0,66,28,0,33.45,2
0,1,5,282,282,45,113,73.0,0,67,28,0,33.45,2
0,1,5,282,282,45,114,73.0,0,68,28,0,33.45,2
0,1,5,282,282,45,115,73.0,0,69,28,0,33.45,2
0,1,5,282,282,45,116,73.0,0,70,28,0,33.45,2
0,1,5,282,282,45,117,73.0,0,71,28,0,33.45,2
0,1,5,282,282,40,163,40.67,0,144,54,0,27.29,3
0,1,5,282,282,40,164,40.67,0,145,54,0,27.29,3
0,1,5,282,282,40,165,40.67,0,146,54,0,27.29,3
4,1,5,282,282,40,166,40.67,0,147,54,0,27.29,3
0,1,5,286,286,44,167,40.67,0,148,58,0,27.29,3
0,1,5,286,286,44,168,40.67,0,149,58,0,27.29,3
0,1,5,286,286,45,118,73.0,0,72,28,0,33.45,2
4,1,5,286,286,45,119,73.0,0,73,28,0,33.45,2
0,1,5,290,290,49,120,73.0,0,74,32,0,33.45,2
4,1,5,290,290,49,121,73.0,0,75,32,0,33.45,2
0,1,5,294,294,53,122,73.0,0,76,36,0,33.45,2
0,1,5,294,294,53,123,73.0,0,77,36,0,33.45,2
0,1,5,294,294,44,169,40.67,0,120,55,1,31.37,7
0,1,5,294,294,44,170,40.67,0,121,55,1,31.37,7
0,1,5,294,294,44,171,40.67,0,122,55,1,31.37,7
4,1,5,294,294,44,172,40.67,0,123,55,1,31.37,7
0,1,5,298,298,48,173,40.67,0,124,59,1,31.37,7
0,1,5,298,298,48,174,40.67,0,125,59,1,31.37,7
0,1,5,298,298,53,124,73.0,0,126,50,2,28.77,2
0,1,5,298,298,53,125,73.0,0,127,50,2,28.77,2
0,1,5,298,298,53,126,73.0,0,128,50,2,28.77,2
2,1,5,298,298,53,127,73.0,0,129,50,2,28.77,2
0,1,5,300,300,55,128,73.0,0,130,52,2,28.77,2
0,1,5,300,300,55,129,73.0,0,131,52,2,28.77,2
0,1,5,300,300,48,175,40.67,0,126,59,1,31.37,7
0,1,5,300,300,48,176,40.67,0,127,59,1,31.37,7
0,1,5,300,300,48,177,40.67,0,128,59,1,31.37,7
0,1,5,300,300,48,178,40.67,0,129,59,1,31.37,7
4,1,5,300,300,48,179,40.67,0,130,59,1,31.37,7
0,1,5,304,304,52,180,40.67,0,131,63,1,31.37,7
4,1,5,304,304,55,130,73.0,0,132,52,2,28.77,2
0,1,5,308,308,59,131,73.0,0,133,56,2,28.77,2
0,1,5,308,308,59,132,73.0,0,134,56,2,28.77,2
0,1,5,308,308,59,133,73.0,0,135,56,2,28.77,2
2,1,5,308,308,59,134,73.0,0,136,56,2,28.77,2
0,1,5,310,310,61,135,73.0,0,137,58,2,28.77,2
0,1,5,310,310,52,181,40.67,0,132,63,1,31.37,7
0,1,5,310,310,52,182,40.67,0,133,63,1,31.37,7
0,1,5,310,310,52,183,40.67,0,134,63,1,31.37,7
0,1,5,310,310,52,184,40.67,0,135,63,1,31.37,7
0,1,5,310,310,52,185,40.67,0,136,63,1,31.37,7
0,1,5,310,310,52,186,40.67,0,137,63,1,31.37,7
0,1,5,310,310,61,136,73.0,0,138,58,2,28.77,2
0,1,5,310,310,61,137,73.0,0,139,58,2,28.77,2
0,1,5,310,310,61,138,73.0,0,140,58,2,28.77,2
0,1,5,310,310,61,139,73.0,0,141,58,2,28.77,2
0,1,5,310,310,61,140,73.0,0,142,58,2,28.77,2
0,1,5,310,310,61,141,73.0,0,143,58,2,28.77,2
1,1,5,310,310,52,187,40.67,0,12,11,0,50.5,4
0,1,5,311,311,61,142,73.0,0,13,12,0,50.5,4
1,1,5,311,311,61,143,73.0,0,14,12,0,50.5,4
0,1,5,312,312,53,188,40.67,0,15,13,0,50.5,4
1,1,5,312,312,53,189,40.67,0,16,13,0,50.5,4
0,1,5,313,313,62,144,73.0,0,17,14,0,50.5,4
1,1,5,313,313,54,190,40.67,0,144,58,2,28.77,2
0,1,5,314,314,62,145,73.0,0,145,59,2,28.77,2
0,1,5,314,314,62,146,73.0,0,146,59,2,28.77,2
1,1,5,314,314,62,147,73.0,0,147,59,2,28.77,2
W,1,5,315,315,55,191,40.67,0,148,60,2,28.77,2
2,1,6,315,315,0,0,28.36,1,149,60,3,28.77,2
0,1,6,317,317,63,148,73.0,0,150,57,2,30.96,2
4,1,6,317,317,63,149,73.0,0,151,57,2,30.96,2
1,1,6,321,321,67,150,73.0,0,152,61,2,30.96,2
0,1,6,322,322,2,1,28.36,1,153,62,2,30.96,2
0,1,6,322,322,2,2,28.36,1,154,62,2,30.96,2
0,1,6,322,322,2,3,28.36,1,155,62,2,30.96,2
1,1,6,322,322,68,151,73.0,0,150,62,3,28.77,2
0,1,6,323,323,2,4,28.36,1,151,63,3,28.77,2
1,1,6,323,323,2,5,28.36,1,152,63,3,28.77,2
0,1,6,324,324,69,152,73.0,0,153,64,3,28.77,2
0,1,6,324,324,69,153,73.0,0,154,64,3,28.77,2
0,1,6,324,324,69,154,73.0,0,155,64,3,28.77,2
0,1,6,324,324,3,6,28.36,1,156,62,2,30.96,2
0,1,6,324,324,3,7,28.36,1,157,62,2,30.96,2
2,1,6,324,324,3,8,28.36,1,158,62,2,30.96,2
0,1,6,326,326,5,9,28.36,1,159,64,2,30.96,2
0,1,6,326,326,5,10,28.36,1,160,64,2,30.96,2
0,1,6,326,326,5,11,28.36,1,161,64,2,30.96,2
0,1,6,326,326,69,155,73.0,0,156,64,3,28.77,2
4,1,6,326,326,69,156,73.0,0,157,64,3,28.77,2
0,1,6,330,330,73,157,73.0,0,158,68,3,28.77,2
W,1,6,330,330,73,158,73.0,0,159,68,3,28.77,2
0,1,7,330,330,0,0,18.2,0,160,68,4,28.77,2
4,1,7,330,330,0,1,18.2,0,161,68,4,28.77,2
0,1,7,334,334,5,12,28.36,1,162,64,2,30.96,2
1,1,7,334,334,5,13,28.36,1,163,64,2,30.96,2
4,1,7,335,335,4,2,18.2,0,164,65,2,30.96,2
0,1,7,339,339,8,3,18.2,0,165,69,2,30.96,2
2,1,7,339,339,8,4,18.2,0,166,69,2,30.96,2
1,1,7,341,341,10,5,18.2,0,167,71,2,30.96,2
0,1,7,342,342,11,6,18.2,0,162,72,4,28.77,2
0,1,7,342,342,11,7,18.2,0,163,72,4,28.77,2
0,1,7,342,342,11,8,18.2,0,164,72,4,28.77,2
1,1,7,342,342,11,9,18.2,0,165,72,4,28.77,2
0,1,7,343,343,6,14,28.36,1,166,73,4,28.77,2
0,1,7,343,343,6,15,28.36,1,167,73,4,28.77,2
4,1,7,343,343,12,10,18.2,0,168,72,2,30.96,2
1,1,7,347,347,16,11,18.2,0,169,76,2,30.96,2
0,1,7,348,348,6,16,28.36,1,170,77,2,30.96,2
0,1,7,348,348,6,17,28.36,1,171,77,2,30.96,2
0,1,7,348,348,6,18,28.36,1,172,77,2,30.96,2
0,1,7,348,348,6,19,28.36,1,173,77,2,30.96,2
0,1,7,348,348,17,12,18.2,0,150,58,0,27.29,3
0,1,7,348,348,17,13,18.2,0,151,58,0,27.29,3
1,1,7,348,348,17,14,18.2,0,152,58,0,27.29,3
4,1,7,349,349,6,20,28.36,1,153,59,0,27.29,3
4b,1,7,353,353,10,21,28.36,1,154,63,0,27.29,3
0,1,7,357,357,10,22,28.36,1,155,63,0,27.29,3
W,1,7,357,357,18,15,18.2,0,174,77,2,30.96,2
1,1,8,357,357,0,0,20.09,0,175,77,3,30.96,2
0,1,8,358,358,10,23,28.36,1,176,78,3,30.96,2
0,1,8,358,358,10,24,28.36,1,177,78,3,30.96,2
0,1,8,358,358,10,25,28.36,1,178,78,3,30.96,2
1,1,8,358,358,10,26,28.36,1,179,78,3,30.96,2
0,1,8,359,359,11,27,28.36,1,156,63,0,27.29,3
6,1,8,359,359,11,28,28.36,1,157,63,0,27.29,3
0,1,8,365,365,17,29,28.36,1,158,69,0,27.29,3
6,1,8,365,365,17,30,28.36,1,159,69,0,27.29,3
0,1,8,371,371,23,31,28.36,1,160,75,0,27.29,3
0,1,8,371,371,23,32,28.36,1,161,75,0,27.29,3
4,1,8,371,371,1,1,20.09,0,180,79,3,30.96,2
0,1,8,375,375,5,2,20.09,0,181,83,3,30.96,2
0,1,8,375,375,5,3,20.09,0,182,83,3,30.96,2
0,1,8,375,375,5,4,20.09,0,183,83,3,30.96,2
0,1,8,375,375,5,5,20.09,0,184,83,3,30.96,2
0,1,8,375,375,5,6,20.09,0,185,83,3,30.96,2
0,1,8,375,375,23,33,28.36,1,162,75,0,27.29,3
0,1,8,375,375,23,34,28.36,1,163,75,0,27.29,3
0,1,8,375,375,23,35,28.36,1,164,75,0,27.29,3
0,1,8,375,375,23,36,28.36,1,165,75,0,27.29,3
0,1,8,375,375,23,37,28.36,1,166,75,0,27.29,3
W,1,8,375,375,23,38,28.36,1,167,75,0,27.29,3
W,1,9,375,375,0,0,12.42,1,138,63,1,31.37,7
